BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
400,2667,2244211,2244369,1,4,1415,2662,3480,492761.5,2367524
401,735,2245104,2245104,0,8,1301,1818,2776,741862,2362353
402,1241,2246213,2246345,0,5,2007,2783,3453,738123,2360530
403,785,2247130,2247130,0,16,488,1111,2239,723350,2347583
404,1,2247131,2247131,0,8,1619,2137,2535,716388,2342577
405,1,2247132,2247132,0,4,886,1360,1988,713448,2341115
406,1,2247133,2247133,0,6,1019,1146,1560,708591,2337700
407,1,2247134,2247134,0,3,1396,1533,2248.5,706559,2337291
408,1,2247135,2247135,0,9,2677,2789,3200.5,698501,2331026
409,1,2247136,2247136,0,22,1030,1156,1575.5,677561,2311627
410,1,2247137,2247137,0,4,1616,1700,2220.5,674562,2310188
411,1,2247138,2247138,0,3,621,1151,1486,672605,2310043
412,1,2247139,2247139,0,3,1343,1469,1957.5,670640,2310246
413,2,2247141,2247141,0,18,1312,1511,1837,653758,2294631
414,1,2247142,2247142,0,3,681,1074,1451,651926,2294163
415,1,2247143,2247143,0,9,848,935,1181,125714,2287690
416,1,2247144,2247144,1,10,218,748,1040,115864,2280154
417,1,2247145,2247145,0,9,936,1391,1760,628337,2273723
418,1,2247146,2247146,0,4,1404,1477,1928.5,625288,2272324
419,1,2247147,2247147,0,11,1279,2107,2192,616123,2263962
420,1,2247148,2247148,0,7,1625,1809,2313,610183,2259498
421,3057,2250205,2250205,0,14,2126,2344,2579,597735,2248513
422,3998,2254203,2254203,0,41,5746,14074,31759,558654,2210682
423,24692,2278895,2278895,0,32,7715,8824,11443.5,530847,2184785
424,12862,2291757,2291757,0,28,1472,4062,6135,505557,2161446
425,1,2291758,2291758,0,9,1975,2178,2441,497535,2155932
426,1,2291759,2291759,0,16,953,1013,1289,482453,2142870
427,1,2291760,2291760,0,5,1216,1390,1494.5,478231,2140641
428,1,2291761,2291761,0,6,867,1284,1414,473841,2137163
429,1,2291762,2291762,0,24,780,1333,1578.5,450652,2115866
430,434,2292196,2292196,0,10,418,1011,1478,441773,2108552
431,1,2292197,2292197,0,2,1358,1444,1712.5,440391,2109219
432,1,2292198,2292198,0,30,596,1108,1292,410975,2082303
433,1,2292199,2292199,0,20,1447,1683,1928.5,391679,2064957
434,1,2292200,2292200,0,26,632,1164,1562,366439,2041530
435,1,2292201,2292201,0,3,752,849,965.5,364328,2041544
436,1,2292202,2292202,0,5,895,1292,1602.5,360006,2040009
437,1,2292203,2292203,0,9,979,1227,1499.5,351415,2033618
438,1,2292204,2292204,0,15,1120,1460,1565,336912,2021282
439,1,2292205,2292205,0,3,493,895,962.5,334317,2021089
440,1,2292206,2292206,0,13,1215,1292,1475,321800,2011107
441,860,2293066,2293066,0,121,1156,1348,1948.5,201343,1892801
442,2,2293068,2293068,0,11,1032,1154,1434,190661,1884402
443,1,2293069,2293069,0,13,751,901,1320,179073,1873971
444,1,2293070,2293070,0,32,921,1084,1531,147440,1844514
445,1,2293071,2293071,0,50,1107,1156,1441,97816,1797033
446,149,2293220,2293220,0,7,1116,1526,1830,91366,1792710
447,1,2293221,2293221,0,17,860,1060,1393,74738,1778437
448,52,2293273,2293273,0,19,856,994,1121,56615,1762035
449,4,2293277,2293277,0,6,928,1063,1422,50950,1760846
450,108,2293385,2293385,0,5,1244,1842,2059,46460,1759851
451,1,2293386,2293386,0,9,959,1051,1161,37858,1753633
452,4335,2297721,2297721,0,76,2240,2687,2810,3937,1681276
453,2719,2300440,2300440,0,18,965,2124,2553,3634,1666558
454,2902,2303342,2303342,0,34,5387,5656,6002.5,7767,1636920
455,11913,2315255,2315255,0,9,5092,5494,5992,8308,1631944
456,1399,2316654,2316654,0,6,2594,2947,3240,5677,1628064
457,54,2316708,2316708,0,4,974,1441,1852,4586,1625838
458,182,2316890,2316890,0,9,1777,1974,2476,28497,1618799
459,1024,2317914,2318054,1,23,855,2018,3023,19271,1598230
460,3827,2321741,2321741,1,4,1276,2041,2427,15900,1596719
461,193,2321934,2321934,0,13,1153,1374,1791,4262,1586081
462,2324,2324258,2324258,0,12,2560,3123,3393,4073,1576634
463,1530,2325788,2325788,0,4,1745,1934,2240,3568,1574819
464,1035,2326823,2326823,0,11,1977,2237,2363.5,2980,1565733
465,1711,2328534,2328534,0,21,1863,2096,2476,3767,1546652
466,3306,2331840,2331840,0,21,2567,2919,3585,4870,1529903
467,3385,2335225,2335225,0,22,2163,2480,3178,3874,1510664
468,1406,2336631,2336631,0,8,1783,2025,2247,2492,1505529
469,12,2336643,2336643,0,37,2703,2846,3301,4305,1472337
470,13524,2350167,2350167,0,28,1689,4580,5072,6913,1447813
471,1154,2351321,2351321,0,14,1622,1824,2591.5,3762,1435525
472,1651,2352359,2352972,0,21,2354,3172,3415,3844,1416268
473,1292,2354264,2354264,0,21,1521,1697,1982,2263,1396762
474,1,2354265,2354265,0,8,808,894,1254,1773,1389988
475,8,2354273,2354273,0,39,1637,1763,2048,2465,1352265
476,282,2354555,2354555,0,9,1415,1557,1952,2150,1344667
477,400,2354955,2354955,0,23,1870,2501,3538,66637,98389
478,2908,2357863,2357956,1,5,1628,2546,40249,62038,94478
479,819,2358516,2358682,1,38,1446,2650,3726,24659.5,1162932.5999999896
480,3276,2361958,2361958,0,21,1906,2057,3264,5505,1266656
481,3,2361961,2361961,0,15,879,1059,1218,1448,1252734
482,3,2361964,2361964,0,16,1613,1751,2059.5,2194,1237831
483,1,2361965,2361965,0,11,1528,1700,2128,2213,1227908
484,2,2361967,2361967,0,7,1226,1325,1652,1877,1222067
485,12,2361979,2361979,0,14,681,1171,1272.5,1638,1209241
486,5,2361984,2361984,0,10,593,1055,1389,1630,1200345
487,1,2361985,2361985,0,3,1704,1762,1893,2086,1198442
488,1,2361986,2361986,0,5,1374,1511,1643,1882,1194595
489,1,2361987,2361987,0,13,613,688,956,1106,1182731
490,1,2361988,2361988,0,2,1075,1147,1356,1501,1181857
491,1,2361989,2361989,0,3,1035,1489,1556,1732,1180005
492,1,2361990,2361990,0,4,921,1020,1202,1368,1177614
493,3,2361993,2361993,0,6,1025,1455,1546,1778,1172652
494,1,2361994,2361994,0,3,611,1106,1252,1485,1170704
495,1,2361995,2361995,0,21,968,1136,1332,1525,1150813
496,1,2361996,2361996,0,4,1010,1443,1898,2106,1148049
497,3,2361999,2361999,0,11,738,889,1121,1358,1138592
498,1,2362000,2362000,0,8,1156,1240,1352,1569,1131634
499,1,2362001,2362001,0,36,909,1231,1345,1507,1096702
