BlockNumber,TxNumber,Min total tx,Max total tx,Forkscount,BlockTime,5th percentile of propagation(ms),25th percentile of propagation(ms),50th percentile of propagation(ms),75th percentile of propagation(ms),95th percentile of propagation(ms)
313,7,"2,349,889","2,349,889",0,15,"1,092.4","1,307","1,565","1,866","1,536,212.2"
314,1,"2,349,890","2,349,890",0,42,934,"1,633","1,712","1,818","1,519,745.8"
315,13,"2,349,903","2,349,903",0,39,708.2,992,"1,320","1,495","1,506,363"
316,1,"2,349,904","2,349,904",0,43,885.8,"1,156","1,198","1,390","1,490,817.8"
317,1,"2,349,905","2,349,905",0,5,"1,390","1,615","2,082","2,144","1,490,233.6"
318,1,"2,349,906","2,349,906",0,37,456.6,714,789,"1,098","1,476,096.2"
319,1,"2,349,907","2,349,907",0,8,"1,167.8","1,421","1,759","1,861","1,474,777.8"
320,1,"2,349,908","2,349,908",0,46,"1,119","1,351","1,407","1,841","1,457,687"
321,2,"2,349,910","2,349,910",0,85,"1,141.4","1,465","1,541","1,775","1,424,586.8"
322,6,"2,349,916","2,349,916",0,16,860.8,"1,078","1,166","1,430","1,419,419.4"
323,1,"2,349,917","2,349,917",0,5,526.8,838,885,"1,376","1,418,541.8"
324,1,"2,349,918","2,349,918",0,21,921.8,"1,299","1,653","1,843","1,411,495.4"
325,13,"2,349,931","2,349,931",0,383,"1,004.6","1,373","1,411","1,648","1,259,329.2"
326,1,"2,349,932","2,349,932",0,5,"1,394.2","1,679","1,892","2,095","1,258,943"
327,1,"2,349,933","2,349,933",0,131,"1,392.2","1,605","1,777","2,067","1,207,621"
328,1,"2,349,934","2,349,934",0,37,737.6,"1,023","1,171","1,595","1,193,861.6"
329,1,"2,349,935","2,349,935",0,48,"1,360.6","1,646","2,028","2,158","1,176,093.8"
330,1,"2,349,936","2,349,936",0,78,617.8,885,982,"1,298","1,145,666.8"
331,1,"2,349,937","2,349,937",0,62,344.4,"1,053","1,167","1,363","1,122,283.8"
332,1,"2,349,938","2,349,938",0,57,"1,155","1,400","1,724","1,928","1,101,087.6"
333,7,"2,349,945","2,349,945",0,37,"1,262.4","1,538","1,618","1,928","1,087,752.4"
334,13,"2,349,958","2,349,958",0,25,743.8,"1,086","1,354","1,730","1,079,267"
335,1,"2,349,959","2,349,959",0,12,"1,239.4","1,667","1,844","2,061","1,075,211.8"
336,1,"2,349,960","2,349,960",0,113,"1,176.4","1,420","1,587","1,832","1,031,144.6"
337,7,"2,349,967","2,349,967",0,89,422.6,673,735,905,"996,366.8"
338,13,"2,349,980","2,349,980",0,189,"1,097.2","1,603","1,761","2,092","922,814"
339,1,"2,349,981","2,349,981",0,11,630,941,"1,111","1,447","919,162.2"
340,1,"2,349,982","2,349,982",0,31,"1,178.4","1,442","1,548","1,897","908,509.4"
341,1,"2,349,983","2,349,983",0,15,300.6,945,"1,012","1,091","903,501.6"
342,1,"2,349,984","2,349,984",0,118,491.4,731,786,"1,020","857,343.2"
343,1,"2,349,985","2,349,985",0,11,979,"1,437","1,500","1,606","854,653.2"
344,19,"2,350,004","2,350,004",0,159,"1,038.6","1,282","1,437","1,633","792,817.6"
345,2,"2,350,006","2,350,006",0,195,803.4,"1,060","1,108","1,213","715,674.8"
346,6,"2,350,012","2,350,012",0,9,808,"1,022","1,118","1,396","713,668.6"
347,1,"2,350,013","2,350,013",0,3,"1,309.4","1,535","1,574","1,817","713,771.2"
348,1,"2,350,014","2,350,014",0,11,874.4,"1,231","1,607","1,835","710,451.6"
349,12,"2,350,026","2,350,026",0,31,"1,058.8","1,409","1,630","1,753","699,233.6"
350,2,"2,350,028","2,350,028",0,55,"1,111","1,674","1,730","1,911","678,569"
351,1,"2,350,029","2,350,029",0,13,865.4,"1,067","1,130","1,196","674,220.2"
352,19,"2,350,048","2,350,048",0,240,"1,081","1,322","1,347","1,682","579,867.2"
353,22,"2,350,070","2,350,070",0,124,"1,275.8","1,600","1,702","1,918","531,420.2"
354,2,"2,350,072","2,350,072",0,36,"1,303.6","1,590","1,699","2,248","519,520"
355,12,"2,350,084","2,350,084",0,25,"1,042","1,239","1,377","1,512","509,419.2"
356,1,"2,350,085","2,350,085",0,80,"1,181.8","1,359","1,438","1,706","478,684.2"
357,1,"2,350,086","2,350,086",0,29,"1,174.6","1,452","1,481","1,816","468,254.8"
358,1,"2,350,087","2,350,087",0,87,934.6,"1,195","1,291","1,625","434,586.2"
359,1,"2,350,088","2,350,088",0,43,542.4,869,"1,301","1,365","418,424"
360,1,"2,350,089","2,350,089",0,97,789,"1,015","1,153","1,455","380,854.6"
361,1,"2,350,090","2,350,090",0,138,"1,037.2","1,491","1,606","1,911","326,918.4"
362,1,"2,350,091","2,350,091",0,10,"1,079.2","1,336","1,402","1,722","324,142.4"
363,1,"2,350,092","2,350,092",0,48,"1,405.8","1,736","2,022","2,266","306,539.2"
364,7,"2,350,099","2,350,099",0,17,731,"1,130","1,191","1,328","300,878.8"
365,1,"2,350,100","2,350,100",0,6,969,"1,276","1,293","1,494","299,128.4"
366,1,"2,350,101","2,350,101",0,45,"1,415","1,732","1,768","2,105","282,929.2"
367,19,"2,350,120","2,350,120",0,69,"1,426.4","1,665","1,775","1,849","256,601.6"
368,19,"2,350,139","2,350,139",0,137,"1,084.2","1,362","1,482","1,692","203,124.2"
369,1,"2,350,140","2,350,140",0,44,"1,372.8","1,708","2,077","2,380","187,205"
370,16,"2,350,156","2,350,156",0,14,"1,193.6","1,683","1,845","2,076","182,694.2"
371,1,"2,350,157","2,350,157",0,30,"1,237","1,512","1,607","1,834","171,775.2"
372,8,"2,350,165","2,350,165",0,81,761.2,"1,078","1,150","1,372","140,343.2"
373,13,"2,350,178","2,350,178",0,48,949.4,"1,244","1,621","1,799","122,844.2"
374,7,"2,350,185","2,350,185",0,4,"1,301.4","1,525","1,580","1,706","122,677.2"
375,2,"2,350,187","2,350,187",0,22,555.6,999,"1,097","1,445","115,374"
376,12,"2,350,199","2,350,199",0,48,980.4,"1,434","1,489","1,897","97,767.8"
377,26,"2,350,225","2,350,225",0,76,717.2,980,"1,047","1,244","67,908.6"
378,1,"2,350,226","2,350,226",0,53,"1,311.6","1,612","1,727","2,047","48,485.2"
379,13,"2,350,239","2,350,239",0,36,"1,002.2","1,552","1,723","1,969","35,280"
380,7,"2,350,246","2,350,246",0,34,840.4,"1,302","1,458","1,591","22,864.2"
381,12276,"2,362,522","2,362,522",0,119,"5,038.9","7,218","10,520","11,596","87,056.7"
382,21027,"2,383,542","2,383,549",0,87,"3,085.6","6,660","8,079","9,452","54,899.7"
383,33,"2,383,582","2,383,582",0,152,934,"1,193","1,532","1,756","3,871"
384,26,"2,383,608","2,383,608",0,116,398.2,"1,223","1,541","1,597","1,722.6"
385,20,"2,383,628","2,383,628",0,91,"1,264.4","1,494","1,694","1,845","2,180.4"
386,39,"2,383,667","2,383,667",0,136,539.8,906,"1,165","1,315","1,705.4"
387,20,"2,383,687","2,383,687",0,121,"1,116.8","1,379","1,428","1,890","2,099.4"
388,58,"2,383,745","2,383,745",0,183,"1,497","1,859","1,975","2,134","2,387.8"
389,23,"2,383,768","2,383,768",0,77,"1,190.6","1,497","1,595","1,741","2,362"
390,28,"2,383,796","2,383,796",0,71,"1,192.4","1,453","1,520","1,661","2,019.2"
391,9,"2,383,805","2,383,805",0,28,"1,206.4","1,464","1,519","1,558","1,806.8"
392,1,"2,383,806","2,383,806",0,30,294,959,989,"1,113","1,476"
393,20,"2,383,826","2,383,826",0,82,916.2,"1,193","1,307","1,462","2,608.4"
394,39,"2,383,865","2,383,865",0,138,850.8,"1,173","1,298","1,627","1,848"
395,1,"2,383,866","2,383,866",0,3,"1,018.4","1,283","1,687","1,786","1,896.6"
396,4,"2,383,870","2,383,870",0,38,849.2,"1,095","1,167","1,551","1,972.8"
397,17,"2,383,887","2,383,887",0,32,"1,156.2","1,598","1,940","2,161","2,365.6"
398,1,"2,383,888","2,383,888",0,25,"1,153.4","1,397","1,761","1,900","2,261.4"
399,39,"2,383,927","2,383,927",0,153,"1,190.8","1,566","1,986","2,094","2,176.6"
400,20,"2,383,947","2,383,947",0,3,717.6,"1,033","1,095","1,449","1,732.6"
401,20,"2,383,967","2,383,967",0,95,505.4,715,866,"1,130","1,368.6"
402,1,"2,383,968","2,383,968",0,32,"1,197","1,904","1,943","2,042","2,277.8"
403,18,"2,383,986","2,383,986",0,21,"1,424.8","1,764","1,874","1,989","2,572.6"
404,3,"2,383,989","2,383,989",0,11,863.6,"1,083","1,589","1,696","2,261.6"
405,1,"2,383,990","2,383,990",0,27,576,811,874,984,"1,352.4"
406,1,"2,383,991","2,383,991",0,4,562,801,"1,186","1,345","1,481.2"
407,4,"2,383,995","2,383,995",0,19,852.6,"1,141","1,252","1,479","1,583.2"
408,17,"2,384,012","2,384,012",0,8,805.6,"1,059","1,129","1,340","1,605.8"
409,1,"2,384,013","2,384,013",0,31,"1,059.4","1,355","1,695","1,983","2,277.8"
410,20,"2,384,033","2,384,033",0,113,"1,094.2","1,412","1,544","1,736","1,925.4"
411,38,"2,384,071","2,384,071",0,77,"1,226","1,529","1,587","1,636","2,089"
412,2,"2,384,073","2,384,073",0,52,917,"1,443","1,560","1,662","1,856.2"
413,58,"2,384,131","2,384,131",0,201,"1,176","1,664","1,790","1,865","2,144.8"
414,39,"2,384,170","2,384,170",0,156,"1,691.8","1,924","2,022","2,298","2,597.4"
415,39,"2,384,209","2,384,209",0,130,575,863,972,"1,184","1,485.4"
416,1,"2,384,210","2,384,210",0,5,914.4,"1,089","1,185","1,405","133,924.4"
417,1,"2,384,211","2,384,211",1,45,696.2,"1,582","1,621","1,757","89,170.8"
418,39,"2,384,250","2,384,250",0,88,827.6,"1,117","1,252","1,403","1,611.4"
419,1,"2,384,251","2,384,251",0,6,"1,388.6","1,827","2,012","2,209","2,334.6"
420,1,"2,384,252","2,384,252",0,63,"1,131.4","1,390","1,541","1,831","1,937.4"
421,20,"2,384,272","2,384,272",0,25,982.4,"1,385","1,623","1,832","1,930.6"
422,1,"2,384,273","2,384,273",0,40,605.6,"1,103","1,437","1,745","2,210.8"
423,39,"2,384,312","2,384,312",0,65,642,912,950,"1,010","1,344"
424,1,"2,384,313","2,384,313",0,24,493.8,716,"1,205","1,389","2,172"
425,1,"2,384,314","2,384,314",0,33,806.6,"1,063","1,160","1,516","3,209.8"
426,115,"2,384,429","2,384,429",0,477,636.6,"1,020","1,435","2,224","3,264.4"
427,20,"2,384,449","2,384,449",0,35,"1,192","1,728","1,766","1,832","2,115"
428,39,"2,384,488","2,384,488",0,137,"1,342.8","1,564","1,705","1,791","2,067.6"
429,1,"2,384,489","2,384,489",0,3,216,828,909,"1,051","1,338.4"
430,1,"2,384,490","2,384,490",0,6,773.6,"1,101","1,412","1,523","1,929.8"
431,1,"2,384,491","2,384,491",0,52,"1,057.6","1,331","1,771","1,873","2,823.2"
432,58,"2,384,549","2,384,549",0,131,"1,239.2","1,515","1,666","1,887","2,019.8"
433,1,"2,384,550","2,384,550",0,6,771,"1,086","1,233","1,398","1,539.8"
434,1,"2,384,551","2,384,551",0,19,750.6,"1,029","1,109","1,295","1,597"
435,39,"2,384,590","2,384,590",0,156,778.4,"1,083","1,344","1,516","1,700.2"
436,1,"2,384,591","2,384,591",0,22,943.2,"1,192","1,343","1,583","1,790"
437,20,"2,384,611","2,384,611",0,93,723,"1,064","1,086","1,148","1,362.4"
438,20,"2,384,631","2,384,631",0,44,"1,065","1,369","1,399","1,426","1,723.2"
439,5,"2,384,636","2,384,636",0,21,892.4,"1,265","1,409","1,807","3,045.2"
440,35,"2,384,671","2,384,671",0,126,"1,690","2,150","2,236","2,330","2,735.4"
441,39,"2,384,710","2,384,710",0,170,605,833,"1,045","1,332","1,624.8"
442,34,"2,384,744","2,384,744",0,109,337.6,"1,030","1,095","1,244","1,547"
443,6,"2,384,750","2,384,750",0,36,"1,072.8","1,490","1,861","1,900","2,447.2"
444,20,"2,384,770","2,384,770",0,6,630,855,980,"1,289","2,245.6"
445,1,"2,384,771","2,384,771",0,53,"1,607","1,861","2,032","2,260","2,374.6"
446,20,"2,384,791","2,384,791",0,90,990.6,"1,272","1,721","1,799","1,931.6"
447,20,"2,384,811","2,384,811",0,9,782,955,"1,159","1,440","1,685"
448,1,"2,384,812","2,384,812",0,41,977.4,"1,375","1,728","83,583","84,264.6"
449,6,"2,384,818","2,384,819",1,56,961.8,"1,551","1,679","27,849","28,668.2"
450,15,"2,384,833","2,384,833",0,25,"2,586.4","3,054","3,256","3,951","4,407"
451,77,"2,384,910","2,384,910",0,266,"1,238.2","1,448","1,529","1,885","2,191.6"
452,20,"2,384,930","2,384,930",0,66,"1,260.4","1,509","1,580","1,675","1,938.6"
453,1,"2,384,931","2,384,931",0,18,339,959,"1,114","1,481","1,733.8"
454,1,"2,384,932","2,384,932",0,47,943,"1,221","1,467","1,666","2,061.4"
455,77,"2,385,009","2,385,009",0,264,"1,045.2","1,336","1,403","1,586","1,899.2"
456,2,"2,385,011","2,385,011",0,25,617.6,919,"1,093","1,269","1,495.6"
457,38,"2,385,049","2,385,049",0,153,"1,091.4","1,466","1,817","1,902","2,036.6"
458,39,"2,385,088","2,385,088",0,87,"1,152.8","1,506","1,533","1,935","2,650.2"
459,1,"2,385,089","2,385,089",0,57,"1,487.6","1,739","1,791","1,821","2,129.6"
460,20,"2,385,109","2,385,109",0,9,"1,341.8","1,661","1,731","2,143","3,025.6"
461,1,"2,385,110","2,385,110",0,21,253.8,882,943,"1,008","1,230"
462,39,"2,385,149","2,385,149",0,174,"1,262.8","1,679","1,989","2,171","2,501.8"
463,20,"2,385,169","2,385,169",0,83,950.1,"1,217","1,428.5","1,601","1,730.1"
464,20,"2,385,189","2,385,189",0,51,"1,161","1,609","1,889","2,191","34,245.6"
465,1,"2,385,190","2,385,190",0,12,909.4,"1,595","1,680","1,901","31,519.8"
466,39,"2,385,229","2,385,229",0,148,951.3,"1,281","1,466","1,648","2,366.1"
467,39,"2,385,268","2,385,268",0,155,"1,091.2","1,272","1,356","1,672","1,801.9"
468,20,"2,385,288","2,385,288",0,14,"1,383.3","1,624","1,763","1,969","2,638.6"
469,1,"2,385,289","2,385,289",0,30,"1,455.1","1,657","1,989","2,105","2,403"
470,20,"2,385,309","2,385,309",0,63,"1,494.9","1,786","1,908","2,123","2,182.7"
471,1,"2,385,310","2,385,310",0,50,299,877,"1,199","1,446","1,837"
472,39,"2,385,349","2,385,349",0,75,"1,472.1","1,659","1,734.5","2,035","2,170.6"
473,20,"2,385,369","2,385,369",0,95,"1,392.2","1,624","1,728.5","1,979","2,284.5"
474,1,"2,385,370","2,385,370",0,27,557.5,809,964,"1,191","1,340.4"
475,77,"2,385,447","2,385,447",0,258,730.4,954,"1,315.5","1,510","1,911.8"
476,20,"2,385,467","2,385,467",0,79,"1,047.9","1,489","1,611","1,876","2,567.6"
477,20,"2,385,487","2,385,487",0,70,"1,111.4","1,392","1,830","1,941","2,562.7"
478,1,"2,385,488","2,385,488",0,10,636,"1,198","1,479.5","1,558","1,936.6"
479,1,"2,385,489","2,385,489",0,46,779,"1,263","1,677","1,795","2,141"
480,20,"2,385,509","2,385,509",0,19,710.9,911,"1,014","1,073","1,665.3"
481,1,"2,385,510","2,385,510",0,10,"1,132.9","1,355","1,726","1,801","2,007"
482,20,"2,385,530","2,385,530",0,107,374.1,"1,090","1,284","1,730","1,857.5"
483,20,"2,385,550","2,385,550",0,75,"1,409.3","1,597","1,699","2,064","2,292.4"
484,13,"2,385,563","2,385,563",0,2,"1,419.2","1,585","1,710","2,016","2,322.7"
485,5,"2,385,568","2,385,568",0,24,"1,456.7","1,658","1,738","2,095","2,324.3"
486,23,"2,385,591","2,385,591",0,66,"1,409.6","1,730","2,100.5","2,194","2,305"
487,1,"2,385,592","2,385,592",0,21,782.9,"1,128","1,481.5","1,584","1,653"
488,20,"2,385,612","2,385,612",0,85,"1,272.2","1,457","1,573","1,960","2,098.6"
489,1,"2,385,613","2,385,613",0,27,"1,202","1,735","2,067","2,381","2,769.9"
490,20,"2,385,633","2,385,633",0,33,804.8,"1,006","1,158","1,410","22,531.2"
491,20,"2,385,653","2,385,653",0,85,698,868,918,"1,276","5,411.8"
492,1,"2,385,654","2,385,654",0,20,552.2,868,949.5,"1,174","1,430.3"
493,7,"2,385,661","2,385,661",0,15,"1,516.1","1,727","1,844.5","2,031","2,558.4"
494,52,"2,385,713","2,385,713",0,206,521.1,696,881,"1,191","1,329.2"
495,2,"2,385,715","2,385,715",0,11,"1,282.9","1,507","1,540","1,626","1,914.4"
496,76,"2,385,791","2,385,791",0,295,987.7,"1,290","1,516","1,728","2,005.8"
497,20,"2,385,811","2,385,811",0,37,"1,081","1,583","1,634","1,702","1,996.2"
498,1,"2,385,812","2,385,812",0,32,981.4,"1,535","2,064","2,183","3,003.6"
499,13,"2,385,825","2,385,825",0,37,452,891,"1,202.5","1,428","1,651.1"
500,8,"2,385,833","2,385,833",0,41,495.2,730,850.5,995,"1,619.4"
