height,"Max tx","Min tx","5th percentile of propagation(ms)","25th percentile of propagation(ms)","50th percentile of propagation(ms)","75th percentile of propagation(ms)","95th percentile of propagation(ms)"
368,"2,350,139","2,350,139","1,084.2","1,362","1,482","1,692","203,124.2"
369,"2,350,140","2,350,140","1,372.8","1,708","2,077","2,380","187,205"
370,"2,350,156","2,350,156","1,193.6","1,683","1,845","2,076","182,694.2"
371,"2,350,157","2,350,157","1,237","1,512","1,607","1,834","171,775.2"
372,"2,350,165","2,350,165","761.2","1,078","1,150","1,372","140,343.2"
373,"2,350,178","2,350,178","949.4","1,244","1,621","1,799","122,844.2"
374,"2,350,185","2,350,185","1,301.4","1,525","1,580","1,706","122,677.2"
375,"2,350,187","2,350,187","555.6",999,"1,097","1,445","115,374"
376,"2,350,199","2,350,199","980.4","1,434","1,489","1,897","97,767.8"
377,"2,350,225","2,350,225","717.2",980,"1,047","1,244","67,908.6"
378,"2,350,226","2,350,226","1,311.6","1,612","1,727","2,047","48,485.2"
379,"2,350,239","2,350,239","1,002.2","1,552","1,723","1,969","35,280"
380,"2,350,246","2,350,246","840.4","1,302","1,458","1,591","22,864.2"
381,"2,362,522","2,362,522","5,038.9","7,218","10,520","11,596","87,056.7"
382,"2,383,549","2,383,542","3,085.6","6,660","8,079","9,452","54,899.7"
383,"2,383,582","2,383,582",934,"1,193","1,532","1,756","3,871"
384,"2,383,608","2,383,608","398.2","1,223","1,541","1,597","1,722.6"
385,"2,383,628","2,383,628","1,264.4","1,494","1,694","1,845","2,180.4"
386,"2,383,667","2,383,667","539.8",906,"1,165","1,315","1,705.4"
387,"2,383,687","2,383,687","1,116.8","1,379","1,428","1,890","2,099.4"
388,"2,383,745","2,383,745","1,497","1,859","1,975","2,134","2,387.8"
389,"2,383,768","2,383,768","1,190.6","1,497","1,595","1,741","2,362"
390,"2,383,796","2,383,796","1,192.4","1,453","1,520","1,661","2,019.2"
391,"2,383,805","2,383,805","1,206.4","1,464","1,519","1,558","1,806.8"
392,"2,383,806","2,383,806",294,959,989,"1,113","1,476"
393,"2,383,826","2,383,826","916.2","1,193","1,307","1,462","2,608.4"
394,"2,383,865","2,383,865","850.8","1,173","1,298","1,627","1,848"
395,"2,383,866","2,383,866","1,018.4","1,283","1,687","1,786","1,896.6"
396,"2,383,870","2,383,870","849.2","1,095","1,167","1,551","1,972.8"
397,"2,383,887","2,383,887","1,156.2","1,598","1,940","2,161","2,365.6"
398,"2,383,888","2,383,888","1,153.4","1,397","1,761","1,900","2,261.4"
399,"2,383,927","2,383,927","1,190.8","1,566","1,986","2,094","2,176.6"
400,"2,383,947","2,383,947","717.6","1,033","1,095","1,449","1,732.6"
401,"2,383,967","2,383,967","505.4",715,866,"1,130","1,368.6"
402,"2,383,968","2,383,968","1,197","1,904","1,943","2,042","2,277.8"
403,"2,383,986","2,383,986","1,424.8","1,764","1,874","1,989","2,572.6"
404,"2,383,989","2,383,989","863.6","1,083","1,589","1,696","2,261.6"
405,"2,383,990","2,383,990",576,811,874,984,"1,352.4"
406,"2,383,991","2,383,991",562,801,"1,186","1,345","1,481.2"
407,"2,383,995","2,383,995","852.6","1,141","1,252","1,479","1,583.2"
408,"2,384,012","2,384,012","805.6","1,059","1,129","1,340","1,605.8"
409,"2,384,013","2,384,013","1,059.4","1,355","1,695","1,983","2,277.8"
410,"2,384,033","2,384,033","1,094.2","1,412","1,544","1,736","1,925.4"
411,"2,384,071","2,384,071","1,226","1,529","1,587","1,636","2,089"
412,"2,384,073","2,384,073",917,"1,443","1,560","1,662","1,856.2"
413,"2,384,131","2,384,131","1,176","1,664","1,790","1,865","2,144.8"
414,"2,384,170","2,384,170","1,691.8","1,924","2,022","2,298","2,597.4"
415,"2,384,209","2,384,209",575,863,972,"1,184","1,485.4"
416,"2,384,210","2,384,210","914.4","1,089","1,185","1,405","133,924.4"
417,"2,384,211","2,384,211","696.2","1,582","1,621","1,757","89,170.8"
418,"2,384,250","2,384,250","827.6","1,117","1,252","1,403","1,611.4"
419,"2,384,251","2,384,251","1,388.6","1,827","2,012","2,209","2,334.6"
420,"2,384,252","2,384,252","1,131.4","1,390","1,541","1,831","1,937.4"
421,"2,384,272","2,384,272","982.4","1,385","1,623","1,832","1,930.6"
422,"2,384,273","2,384,273","605.6","1,103","1,437","1,745","2,210.8"
423,"2,384,312","2,384,312",642,912,950,"1,010","1,344"
424,"2,384,313","2,384,313","493.8",716,"1,205","1,389","2,172"
425,"2,384,314","2,384,314","806.6","1,063","1,160","1,516","3,209.8"
426,"2,384,429","2,384,429","636.6","1,020","1,435","2,224","3,264.4"
427,"2,384,449","2,384,449","1,192","1,728","1,766","1,832","2,115"
428,"2,384,488","2,384,488","1,342.8","1,564","1,705","1,791","2,067.6"
429,"2,384,489","2,384,489",216,828,909,"1,051","1,338.4"
430,"2,384,490","2,384,490","773.6","1,101","1,412","1,523","1,929.8"
431,"2,384,491","2,384,491","1,057.6","1,331","1,771","1,873","2,823.2"
432,"2,384,549","2,384,549","1,239.2","1,515","1,666","1,887","2,019.8"
433,"2,384,550","2,384,550",771,"1,086","1,233","1,398","1,539.8"
434,"2,384,551","2,384,551","750.6","1,029","1,109","1,295","1,597"
435,"2,384,590","2,384,590","778.4","1,083","1,344","1,516","1,700.2"
436,"2,384,591","2,384,591","943.2","1,192","1,343","1,583","1,790"
437,"2,384,611","2,384,611",723,"1,064","1,086","1,148","1,362.4"
438,"2,384,631","2,384,631","1,065","1,369","1,399","1,426","1,723.2"
439,"2,384,636","2,384,636","892.4","1,265","1,409","1,807","3,045.2"
440,"2,384,671","2,384,671","1,690","2,150","2,236","2,330","2,735.4"
441,"2,384,710","2,384,710",605,833,"1,045","1,332","1,624.8"
442,"2,384,744","2,384,744","337.6","1,030","1,095","1,244","1,547"
443,"2,384,750","2,384,750","1,072.8","1,490","1,861","1,900","2,447.2"
444,"2,384,770","2,384,770",630,855,980,"1,289","2,245.6"
445,"2,384,771","2,384,771","1,607","1,861","2,032","2,260","2,374.6"
446,"2,384,791","2,384,791","990.6","1,272","1,721","1,799","1,931.6"
447,"2,384,811","2,384,811",782,955,"1,159","1,440","1,685"
448,"2,384,812","2,384,812","977.4","1,375","1,728","83,583","84,264.6"
449,"2,384,819","2,384,818","961.8","1,551","1,679","27,849","28,668.2"
450,"2,384,833","2,384,833","2,586.4","3,054","3,256","3,951","4,407"
451,"2,384,910","2,384,910","1,238.2","1,448","1,529","1,885","2,191.6"
452,"2,384,930","2,384,930","1,260.4","1,509","1,580","1,675","1,938.6"
453,"2,384,931","2,384,931",339,959,"1,114","1,481","1,733.8"
454,"2,384,932","2,384,932",943,"1,221","1,467","1,666","2,061.4"
455,"2,385,009","2,385,009","1,045.2","1,336","1,403","1,586","1,899.2"
456,"2,385,011","2,385,011","617.6",919,"1,093","1,269","1,495.6"
457,"2,385,049","2,385,049","1,091.4","1,466","1,817","1,902","2,036.6"
458,"2,385,088","2,385,088","1,152.8","1,506","1,533","1,935","2,650.2"
459,"2,385,089","2,385,089","1,487.6","1,739","1,791","1,821","2,129.6"
460,"2,385,109","2,385,109","1,341.8","1,661","1,731","2,143","3,025.6"
461,"2,385,110","2,385,110","253.8",882,943,"1,008","1,230"
462,"2,385,149","2,385,149","1,262.8","1,679","1,989","2,171","2,501.8"
463,"2,385,169","2,385,169","950.1","1,217","1,428.5","1,601","1,730.1"
464,"2,385,189","2,385,189","1,161","1,609","1,889","2,191","34,245.6"
465,"2,385,190","2,385,190","909.4","1,595","1,680","1,901","31,519.8"
466,"2,385,229","2,385,229","951.3","1,281","1,466","1,648","2,366.1"
467,"2,385,268","2,385,268","1,091.2","1,272","1,356","1,672","1,801.9"
468,"2,385,288","2,385,288","1,383.3","1,624","1,763","1,969","2,638.6"
469,"2,385,289","2,385,289","1,455.1","1,657","1,989","2,105","2,403"
470,"2,385,309","2,385,309","1,494.9","1,786","1,908","2,123","2,182.7"
471,"2,385,310","2,385,310",299,877,"1,199","1,446","1,837"
472,"2,385,349","2,385,349","1,472.1","1,659","1,734.5","2,035","2,170.6"
473,"2,385,369","2,385,369","1,392.2","1,624","1,728.5","1,979","2,284.5"
474,"2,385,370","2,385,370","557.5",809,964,"1,191","1,340.4"
475,"2,385,447","2,385,447","730.4",954,"1,315.5","1,510","1,911.8"
476,"2,385,467","2,385,467","1,047.9","1,489","1,611","1,876","2,567.6"
477,"2,385,487","2,385,487","1,111.4","1,392","1,830","1,941","2,562.7"
478,"2,385,488","2,385,488",636,"1,198","1,479.5","1,558","1,936.6"
479,"2,385,489","2,385,489",779,"1,263","1,677","1,795","2,141"
480,"2,385,509","2,385,509","710.9",911,"1,014","1,073","1,665.3"
481,"2,385,510","2,385,510","1,132.9","1,355","1,726","1,801","2,007"
482,"2,385,530","2,385,530","374.1","1,090","1,284","1,730","1,857.5"
483,"2,385,550","2,385,550","1,409.3","1,597","1,699","2,064","2,292.4"
484,"2,385,563","2,385,563","1,419.2","1,585","1,710","2,016","2,322.7"
485,"2,385,568","2,385,568","1,456.7","1,658","1,738","2,095","2,324.3"
486,"2,385,591","2,385,591","1,409.6","1,730","2,100.5","2,194","2,305"
487,"2,385,592","2,385,592","782.9","1,128","1,481.5","1,584","1,653"
488,"2,385,612","2,385,612","1,272.2","1,457","1,573","1,960","2,098.6"
489,"2,385,613","2,385,613","1,202","1,735","2,067","2,381","2,769.9"
490,"2,385,633","2,385,633","804.8","1,006","1,158","1,410","22,531.2"
491,"2,385,653","2,385,653",698,868,918,"1,276","5,411.8"
492,"2,385,654","2,385,654","552.2",868,"949.5","1,174","1,430.3"
493,"2,385,661","2,385,661","1,516.1","1,727","1,844.5","2,031","2,558.4"
494,"2,385,713","2,385,713","521.1",696,881,"1,191","1,329.2"
495,"2,385,715","2,385,715","1,282.9","1,507","1,540","1,626","1,914.4"
496,"2,385,791","2,385,791","987.7","1,290","1,516","1,728","2,005.8"
497,"2,385,811","2,385,811","1,081","1,583","1,634","1,702","1,996.2"
498,"2,385,812","2,385,812","981.4","1,535","2,064","2,183","3,003.6"
499,"2,385,825","2,385,825",452,891,"1,202.5","1,428","1,651.1"
500,"2,385,833","2,385,833","495.2",730,"850.5",995,"1,619.4"
